"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MER9a1",8.30296866208756,-1.21012241805265,0.325720223916321,3.51784928455828e-05,0.000379097338311316
"MER9B",44.2826578347207,2.06799058787011,0.517675630702753,1.36812819178263e-06,2.60677282255726e-05
"MIR1_Amn",168.824143993328,0.428087856788793,0.135251833324605,0.000881081738075827,0.00573240374711529
"MLT1B",651.071232018819,0.326279212456636,0.111576069802513,0.00281798856999632,0.0147664747302785
"MLT1D",1280.94556977145,0.327509390588141,0.131431695141674,0.00853513977248873,0.0370745979721562
"MLT1E",17.834761494973,1.13431432019041,0.59600351765196,0.0124979394923506,0.0498758808974401
"MLT1E2-int",0.421217351439719,-1.89621588056753,0.629906390146117,0.000572128469017574,0.00388828711109396
"MLT1F",164.250926826035,-1.75495539185186,0.164456512701736,2.46639918673495e-27,1.3158239661231e-24
"MLT1F2",190.729169225956,0.328512676139537,0.115290651015702,0.00321656975205389,0.0165003842569303
"MLT1G",52.3178173551185,-0.372348609838029,0.143870922084771,0.00663389050440555,0.0302494067017125
"MLT1H2",100.685977257005,-1.49694634024536,0.224969637074857,5.67083339213126e-12,4.29033914206408e-10
"MLT1J",450.729225968733,-0.544598039254159,0.107984541073794,2.45577307531738e-07,5.82291082525254e-06
"MLT1J1",139.468475897131,0.501588035612194,0.169702973357366,0.00145361142642581,0.00833872791395884
"MLT1J2",343.1743507276,0.659053741856872,0.162869858478131,1.7214373891172e-05,0.000215992170471516
"MLT1L",427.848132527974,-0.216349920431808,0.0854549230965382,0.00981492185459471,0.0412304000742226
"MLT2A1",23.8799277518678,-0.434994323173535,0.172656313652573,0.00691112629792597,0.0312464905079958
"MLT2C1",59.9853831421238,-2.56373348357653,0.296492077730365,1.67859768015152e-18,3.58212744944334e-16
"MSTA",536.226740946031,0.320142923385908,0.106985523139255,0.00209367370212756,0.0113398469044168
"MSTA1",39.0305512499776,2.77773446304664,0.771478552515095,3.61114410235691e-06,6.21466251163681e-05
"MSTB1",202.78285184326,0.473397584169029,0.118836595998994,3.60599123219501e-05,0.000380949766807136
"MSTD",73.4036636109932,0.779650568931828,0.185422525455648,4.76965584349383e-06,7.59585490299689e-05
"PRIMA41-int",21.9090894067308,1.05924415651274,0.34650325306816,0.000215232989034355,0.0017530809106844
"PrimLTR79",1.85341688307263,-1.1043033511675,0.439757295817186,0.00133830227470547,0.00776069851690617
"REP522",4.89017650401876,2.13737168462927,0.795868514317794,0.00023082903668656,0.00183801926973552
"Ricksha_0",2.01378210326251,-2.22707852874481,0.486092527189049,6.23711537626342e-07,1.35691780860628e-05
"SATR2",1.23236151367884,-1.61140172792961,0.801212340586811,0.00479198749119418,0.0230225827144006
"SVA_B",46.4118141129524,1.15303200841776,0.478869690712775,0.000952807391450645,0.0060838010502764
"SVA_D",161.742606385698,0.41929919546561,0.178383506278673,0.0104452161432079,0.0437060612737367
"Tigger10",103.105040725966,0.803841770028362,0.433598268957563,0.00802111375320713,0.0355125658700083
"Tigger11a",6.09379845625699,-2.24891916679154,0.355144726861481,4.33328883686047e-11,2.43348378364743e-09
