"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LTR51",57.3809670668507,-0.849050616587957,0.181416951547175,4.25698253329416e-07,1.27883230387939e-05
"LTR52",45.758234734654,0.362723041257633,0.1575209631699,0.00609802669300612,0.0361947390810686
"LTR52-int",19.4406598120472,-1.69838633449687,0.213659489251768,1.66715359993174e-16,2.45405009909952e-14
"LTR54",59.6517087757272,0.718798122721085,0.194889079315484,1.91761562009234e-05,0.000340087975033244
"LTR54B",39.8800159661627,0.313615461798878,0.129456287742438,0.00647499488319205,0.0376726975022083
"LTR55",6.62582507512136,-0.599123571166841,0.17688671259997,0.000115571600766604,0.00154655814844037
"LTR57-int",12.2846852379203,0.68823210370594,0.44015206517404,0.00632047920874968,0.0370717764304224
"LTR5A",390.014276844333,-0.89940906471071,0.198825306411298,9.36328270461097e-07,2.50595493476134e-05
"LTR61",110.186920772612,1.13130133573451,0.282365323583358,2.37711258034355e-06,5.46735893479017e-05
"LTR64",17.7327237608793,0.639679017859236,0.177231585359117,5.44230705664682e-05,0.000809199594685265
"LTR7",261.283873323359,0.697984980436643,0.232467842150696,0.000218787252777858,0.00259629081179667
"LTR70",139.998554398101,0.689457965382586,0.2339511157323,0.000271686098970058,0.00300693186228516
"LTR79",73.7476980318771,-0.265580101765621,0.0886285313413118,0.0016738451084617,0.0133183783765169
"LTR7B",86.3478357504092,1.05465065270049,0.225763532192544,1.43358366516215e-07,4.90752361655507e-06
"LTR7C",78.6288610934477,0.904060267610777,0.229721963591421,4.97208472087138e-06,0.000104555838701752
"LTR7Y",153.267932788286,1.39398754465554,0.56488631725278,1.76594517487326e-07,5.90788931230326e-06
"LTR8",254.840516949788,0.447826652602244,0.142508889963581,0.000385210440163546,0.00399316737972352
"LTR82A",25.4463949815974,-2.28127431650062,0.178950318643842,2.44629460985967e-38,3.60094566571343e-35
"LTR84a",11.1291690578967,-0.378722827401817,0.157751706874504,0.00545781473272966,0.0327914419860329
"LTR86B1",10.4361556190157,0.71553953161706,0.207270137986087,7.80420480502406e-05,0.00109407518790432
"LTR88a",5.03576937768302,-0.532542354014979,0.275749655892392,0.00886569500462576,0.0476288432365296
"LTR8A",327.064419930823,0.654261093384927,0.159219305987722,4.51503565274232e-06,9.63207605918362e-05
"LTR8B",61.5300420145112,-0.545728829219506,0.122984010344334,1.78052180807102e-06,4.29660344505006e-05
"LTR9B",141.772488897645,1.54099079883673,0.387636558218739,1.47235628006234e-06,3.67340414279961e-05
"MamRep38",32.315304935158,-0.35069789794155,0.0985993972139965,0.000163207559785307,0.00203594515257603
"MARNA",89.3077835458239,-0.288539840391578,0.0783697011340431,0.000127231897992963,0.00166406165939813
"MER112",62.5391194360709,-0.245920014178735,0.0911948705211744,0.0044789176117796,0.028790247705413
"MER115",46.068135375398,-0.351496038696166,0.108752828747666,0.000525828073560446,0.00526543485905426
"MER119",84.9276105844372,0.680465652703317,0.264562241391926,0.000801757691571105,0.00737617076245417
"MER11B",187.903665904619,0.437861907548184,0.190097540598209,0.00447878509045725,0.028790247705413
"MER11C",282.719909476385,0.388996956976964,0.173177245584936,0.0067116931740983,0.0384486345714525
"MER131",22.2267085413461,0.53660360519569,0.266492941343907,0.00567364301531759,0.0339496037339329
"MER30",120.71806160729,-0.541477115032908,0.109046468167592,1.91066031504785e-07,6.24998218611208e-06
"MER31-int",73.7732538550051,0.951028313336188,0.302393191610491,8.75121439430918e-05,0.00121526298003992
"MER34-int",20.7870010965581,0.799046123616414,0.553580962344838,0.00441958404054177,0.0287859633083075
"MER34A",48.2633891151283,-1.59031234641596,0.144605071895817,2.13705702706724e-29,7.86436985960744e-27
"MER41-int",77.2914370614874,0.437728282608596,0.142471010747601,0.000536655983078002,0.00533755139926229
"MER41B",75.4536788089836,-0.24261074877366,0.0901646725731267,0.00431908897160885,0.0283825846705725
"MER44A",80.9057038646281,-0.495117799478152,0.118594115097473,8.6813822793463e-06,0.000175054722125997
"MER44B",114.621505619334,-0.275947065085818,0.0877956882221853,0.000907677807159211,0.00804880561529132
"MER4A",148.451449677196,0.365921050794055,0.143846534486441,0.00358007968084391,0.024173749037625
"MER4A1",175.153354659325,0.308761567340979,0.120895265832022,0.00466546543064895,0.0293485688628857
"MER4CL34",32.0839805960716,0.36207358515811,0.154665789787659,0.00632134231252447,0.0370717764304224
"MER4D0",25.6174391358535,-0.566873742223543,0.181760132287727,0.000333189912503626,0.00350325393718098
"MER4E",44.2374851410393,-0.315736237201035,0.124208041498892,0.0053403232330508,0.0324844824279296
"MER4E1",128.101683393447,0.470532132375688,0.217563425757987,0.00528915781074866,0.0324401679059251
"MER50",113.963125448463,0.276035220688105,0.0988169224505788,0.00330967998080989,0.0226597624732659
"MER51-int",53.2308617121508,0.67251659593965,0.233305118643837,0.00201673673151177,0.0151461044325782
"MER51A",420.125789888132,0.883855519293194,0.203325593209908,8.80038621333598e-07,2.4441827369869e-05
"MER51B",42.2264483177487,0.858178521922143,0.214218048540361,4.45297319132948e-06,9.63207605918362e-05
"MER52C",79.4889271927501,0.640971650086223,0.258425308566238,0.00120386772633768,0.0102111420149517
"MER57A-int",120.108599383685,-0.729614965062884,0.144108754669353,7.03083790719441e-08,2.79713335118653e-06
"MER57A1",90.7579985755249,0.434163469327176,0.162539739929102,0.00186146813882942,0.0142712557310255
"MER57C1",31.6941453575432,-0.849061946463927,0.264340107500277,0.000177408527374367,0.00215822605202536
"MER57D",17.1335547048405,-0.95854633839189,0.215696010678889,9.14454124173985e-07,2.49273420515575e-05
"MER57E3",17.4620970365007,0.50872741999336,0.209971169743795,0.00285161200562225,0.020180638809019
"MER65A",75.0020554305166,0.364087597969545,0.140405961835651,0.00320361613876246,0.0220360885806464
"MER65D",25.2313903561794,0.60163947353511,0.169071715744402,5.54177875099348e-05,0.00081574983214624
"MER66-int",18.9054303545036,-0.355309779324866,0.144530720096993,0.00544303958493564,0.0327914419860329
"MER66A",58.4836308921783,1.11888093608778,0.527101057966651,0.00076415781517783,0.00707446732038847
"MER67A",45.8759285199312,1.74282587467865,0.364951043860004,4.61047498890654e-08,1.99606446578542e-06
"MER67B",34.0118447437878,-0.803357300588559,0.204130714303203,1.27962532575628e-05,0.000244624477858862
